function,eta,alpha,alpha_pull,num_workers,beta,num_epochs,final_loss,best_loss,converged,elapsed_s
himmelblau,0.001,0.8,0.08,4,3.75,10000,0.0,0.0,1,0.235
himmelblau,0.001,0.8,0.1,4,3.75,10000,0.0,0.0,1,0.217
himmelblau,0.001,0.9,0.0,4,3.75,10000,0.0,0.0,1,0.237
himmelblau,0.001,0.9,0.02,4,3.75,10000,0.0,0.0,1,0.226
himmelblau,0.001,0.9,0.04,4,3.75,10000,0.0,0.0,1,0.237
himmelblau,0.001,0.9,0.06,4,3.75,10000,0.0,0.0,1,0.238
himmelblau,0.001,0.9,0.08,4,3.75,10000,0.0,0.0,1,0.249
himmelblau,0.001,0.9,0.1,4,3.75,10000,0.0,0.0,1,0.215
himmelblau,0.001,1.0,0.0,4,3.75,10000,0.0,0.0,1,0.236
himmelblau,0.001,1.0,0.02,4,3.75,10000,0.0,0.0,1,0.242
himmelblau,0.001,1.0,0.04,4,3.75,10000,0.0,0.0,1,0.233
himmelblau,0.001,1.0,0.06,4,3.75,10000,0.0,0.0,1,0.224
himmelblau,0.001,1.0,0.08,4,3.75,10000,0.0,0.0,1,0.244
himmelblau,0.001,1.0,0.1,4,3.75,10000,0.0,0.0,1,0.222
himmelblau,0.001,0.5,0.0,4,4.375,10000,0.0,0.0,1,0.236
himmelblau,0.001,0.5,0.02,4,4.375,10000,0.0,0.0,1,0.22
himmelblau,0.001,0.5,0.04,4,4.375,10000,0.0,0.0,1,0.243
himmelblau,0.001,0.5,0.06,4,4.375,10000,0.0,0.0,1,0.225
himmelblau,0.001,0.5,0.08,4,4.375,10000,0.0,0.0,1,0.25
himmelblau,0.001,0.5,0.1,4,4.375,10000,0.0,0.0,1,0.222
himmelblau,0.001,0.6,0.0,4,4.375,10000,0.0,0.0,1,0.269
himmelblau,0.001,0.6,0.02,4,4.375,10000,0.0,0.0,1,0.232
himmelblau,0.001,0.6,0.04,4,4.375,10000,0.0,0.0,1,0.257
himmelblau,0.001,0.6,0.06,4,4.375,10000,0.0,0.0,1,0.225
himmelblau,0.001,0.6,0.08,4,4.375,10000,0.0,0.0,1,0.245
himmelblau,0.001,0.6,0.1,4,4.375,10000,0.0,0.0,1,0.228
himmelblau,0.001,0.7,0.0,4,4.375,10000,0.0,0.0,1,0.233
himmelblau,0.001,0.7,0.02,4,4.375,10000,0.0,0.0,1,0.22
himmelblau,0.001,0.7,0.04,4,4.375,10000,0.0,0.0,1,0.224
himmelblau,0.001,0.7,0.06,4,4.375,10000,0.0,0.0,1,0.231
himmelblau,0.001,0.7,0.08,4,4.375,10000,0.0,0.0,1,0.24
himmelblau,0.001,0.7,0.1,4,4.375,10000,0.0,0.0,1,0.262
himmelblau,0.001,0.8,0.0,4,4.375,10000,0.0,0.0,1,0.225
himmelblau,0.001,0.8,0.02,4,4.375,10000,0.0,0.0,1,0.23
himmelblau,0.001,0.8,0.04,4,4.375,10000,0.0,0.0,1,0.232
himmelblau,0.001,0.8,0.06,4,4.375,10000,0.0,0.0,1,0.23
himmelblau,0.001,0.8,0.08,4,4.375,10000,0.0,0.0,1,0.219
himmelblau,0.001,0.8,0.1,4,4.375,10000,0.0,0.0,1,0.236
himmelblau,0.001,0.9,0.0,4,4.375,10000,0.0,0.0,1,0.219
himmelblau,0.001,0.9,0.02,4,4.375,10000,0.0,0.0,1,0.238
himmelblau,0.001,0.9,0.04,4,4.375,10000,0.0,0.0,1,0.233
himmelblau,0.001,0.9,0.06,4,4.375,10000,0.0,0.0,1,0.246
himmelblau,0.001,0.9,0.08,4,4.375,10000,0.0,0.0,1,0.239
himmelblau,0.001,0.9,0.1,4,4.375,10000,0.0,0.0,1,0.246
himmelblau,0.001,1.0,0.0,4,4.375,10000,0.0,0.0,1,0.221
himmelblau,0.001,1.0,0.02,4,4.375,10000,0.0,0.0,1,0.239
himmelblau,0.001,1.0,0.04,4,4.375,10000,0.0,0.0,1,0.22
himmelblau,0.001,1.0,0.06,4,4.375,10000,0.0,0.0,1,0.243
himmelblau,0.001,1.0,0.08,4,4.375,10000,0.0,0.0,1,0.222
himmelblau,0.001,1.0,0.1,4,4.375,10000,0.0,0.0,1,0.237
himmelblau,0.001,0.5,0.0,4,5.0,10000,0.0,0.0,1,0.226
himmelblau,0.001,0.5,0.02,4,5.0,10000,0.0,0.0,1,0.247
himmelblau,0.001,0.5,0.04,4,5.0,10000,0.0,0.0,1,0.237
himmelblau,0.001,0.5,0.06,4,5.0,10000,0.0,0.0,1,0.241
himmelblau,0.001,0.5,0.08,4,5.0,10000,0.0,0.0,1,0.214
himmelblau,0.001,0.5,0.1,4,5.0,10000,0.0,0.0,1,0.221
himmelblau,0.001,0.6,0.0,4,5.0,10000,0.0,0.0,1,0.214
himmelblau,0.001,0.6,0.02,4,5.0,10000,0.0,0.0,1,0.218
himmelblau,0.001,0.6,0.04,4,5.0,10000,0.0,0.0,1,0.233
himmelblau,0.001,0.6,0.06,4,5.0,10000,0.0,0.0,1,0.217
himmelblau,0.001,0.6,0.08,4,5.0,10000,0.0,0.0,1,0.239
himmelblau,0.001,0.6,0.1,4,5.0,10000,0.0,0.0,1,0.232
himmelblau,0.001,0.7,0.0,4,5.0,10000,0.0,0.0,1,0.225
himmelblau,0.001,0.7,0.02,4,5.0,10000,0.0,0.0,1,0.236
himmelblau,0.001,0.7,0.04,4,5.0,10000,0.0,0.0,1,0.231
himmelblau,0.001,0.7,0.06,4,5.0,10000,0.0,0.0,1,0.22
himmelblau,0.001,0.7,0.08,4,5.0,10000,0.0,0.0,1,0.244
himmelblau,0.001,0.7,0.1,4,5.0,10000,0.0,0.0,1,0.213
himmelblau,0.001,0.8,0.0,4,5.0,10000,0.0,0.0,1,0.236
himmelblau,0.001,0.8,0.02,4,5.0,10000,0.0,0.0,1,0.229
himmelblau,0.001,0.8,0.04,4,5.0,10000,0.0,0.0,1,0.235
himmelblau,0.001,0.8,0.06,4,5.0,10000,0.0,0.0,1,0.222
himmelblau,0.001,0.8,0.08,4,5.0,10000,0.0,0.0,1,0.242
himmelblau,0.001,0.8,0.1,4,5.0,10000,0.0,0.0,1,0.239
himmelblau,0.001,0.9,0.0,4,5.0,10000,0.0,0.0,1,0.21
himmelblau,0.001,0.9,0.02,4,5.0,10000,0.0,0.0,1,0.228
himmelblau,0.001,0.9,0.04,4,5.0,10000,0.0,0.0,1,0.223
himmelblau,0.001,0.9,0.06,4,5.0,10000,0.0,0.0,1,0.234
himmelblau,0.001,0.9,0.08,4,5.0,10000,0.0,0.0,1,0.224
himmelblau,0.001,0.9,0.1,4,5.0,10000,0.0,0.0,1,0.229
himmelblau,0.001,1.0,0.0,4,5.0,10000,0.0,0.0,1,0.23
himmelblau,0.001,1.0,0.02,4,5.0,10000,0.0,0.0,1,0.226
himmelblau,0.001,1.0,0.04,4,5.0,10000,0.0,0.0,1,0.215
himmelblau,0.001,1.0,0.06,4,5.0,10000,0.0,0.0,1,0.237
himmelblau,0.001,1.0,0.08,4,5.0,10000,0.0,0.0,1,0.226
himmelblau,0.001,1.0,0.1,4,5.0,10000,0.0,0.0,1,0.236
rosenbrock,0.001,0.5,0.4,4,2.5,10000,0.00496098,0.00496098,0,0.19
rosenbrock,0.001,0.5,0.52,4,2.5,10000,0.0092137,0.0092137,0,0.206
rosenbrock,0.001,0.5,0.64,4,2.5,10000,0.01381139,0.01381139,0,0.196
rosenbrock,0.001,0.5,0.76,4,2.5,10000,0.02097977,0.02097977,0,0.191
rosenbrock,0.001,0.5,0.88,4,2.5,10000,0.03025011,0.03025011,0,0.21
rosenbrock,0.001,0.5,1.0,4,2.5,10000,0.04182211,0.04182211,0,0.197
rosenbrock,0.001,0.56,0.4,4,2.5,10000,0.00384202,0.00384202,0,0.217
rosenbrock,0.001,0.56,0.52,4,2.5,10000,0.00695373,0.00695373,0,0.194
rosenbrock,0.001,0.56,0.64,4,2.5,10000,0.01167054,0.01167054,0,0.201
rosenbrock,0.001,0.56,0.76,4,2.5,10000,0.01576261,0.01576261,0,0.19
rosenbrock,0.001,0.56,0.88,4,2.5,10000,0.02262707,0.02262707,0,0.209
rosenbrock,0.001,0.56,1.0,4,2.5,10000,0.03118692,0.03118692,0,0.19
rosenbrock,0.001,0.62,0.4,4,2.5,10000,0.00306448,0.00306448,0,0.222
rosenbrock,0.001,0.62,0.52,4,2.5,10000,0.00546227,0.00546227,0,0.238
rosenbrock,0.001,0.62,0.64,4,2.5,10000,0.00897722,0.00897722,0,0.195
rosenbrock,0.001,0.62,0.76,4,2.5,10000,0.06156043,0.01998071,0,0.211
rosenbrock,0.001,0.62,0.88,4,2.5,10000,0.01749088,0.01749088,0,0.191
rosenbrock,0.001,0.62,1.0,4,2.5,10000,0.02403304,0.02403304,0,0.216
rosenbrock,0.001,0.68,0.4,4,2.5,10000,0.00251131,0.00251131,0,0.192
rosenbrock,0.001,0.68,0.52,4,2.5,10000,0.00441159,0.00441159,0,0.201
rosenbrock,0.001,0.68,0.64,4,2.5,10000,0.00711715,0.00711715,0,0.208
rosenbrock,0.001,0.68,0.76,4,2.5,10000,0.01100557,0.01100557,0,0.186
rosenbrock,0.001,0.68,0.88,4,2.5,10000,0.01430646,0.01430646,0,0.213
rosenbrock,0.001,0.68,1.0,4,2.5,10000,0.01901705,0.01901705,0,0.207
rosenbrock,0.001,0.74,0.4,4,2.5,10000,0.02948597,0.00262147,0,0.208
rosenbrock,0.001,0.74,0.52,4,2.5,10000,0.00362753,0.00362753,0,0.194
rosenbrock,0.001,0.74,0.64,4,2.5,10000,0.00580643,0.00580643,0,0.218
rosenbrock,0.001,0.74,0.76,4,2.5,10000,0.00881286,0.00881286,0,0.2
rosenbrock,0.001,0.74,0.88,4,2.5,10000,0.01770311,0.01770311,0,0.191
rosenbrock,0.001,0.74,1.0,4,2.5,10000,0.01538575,0.01538575,0,0.214
rosenbrock,0.001,0.8,0.4,4,2.5,10000,0.01612175,0.00481084,0,0.193
rosenbrock,0.001,0.8,0.52,4,2.5,10000,0.00306581,0.00306581,0,0.197
rosenbrock,0.001,0.8,0.64,4,2.5,10000,0.0048341,0.0048341,0,0.222
rosenbrock,0.001,0.8,0.76,4,2.5,10000,0.00723467,0.00723467,0,0.243
rosenbrock,0.001,0.8,0.88,4,2.5,10000,0.01065161,0.01065161,0,0.2
rosenbrock,0.001,0.8,1.0,4,2.5,10000,0.01267484,0.01267484,0,0.217
rosenbrock,0.001,0.5,0.4,4,2.875,10000,0.00495161,0.00495161,0,0.223
rosenbrock,0.001,0.5,0.52,4,2.875,10000,0.00919604,0.00919604,0,0.193
rosenbrock,0.001,0.5,0.64,4,2.875,10000,0.01381194,0.01381194,0,0.221
rosenbrock,0.001,0.5,0.76,4,2.875,10000,0.02098322,0.02098322,0,0.2
rosenbrock,0.001,0.5,0.88,4,2.875,10000,0.03025661,0.03025661,0,0.216
rosenbrock,0.001,0.5,1.0,4,2.875,10000,0.04183658,0.04183658,0,0.196
rosenbrock,0.001,0.56,0.4,4,2.875,10000,0.00383642,0.00383642,0,0.194
rosenbrock,0.001,0.56,0.52,4,2.875,10000,0.00694234,0.00694234,0,0.215
rosenbrock,0.001,0.56,0.64,4,2.875,10000,0.01170158,0.01170158,0,0.188
rosenbrock,0.001,0.56,0.76,4,2.875,10000,0.01576443,0.01576443,0,0.218
rosenbrock,0.001,0.56,0.88,4,2.875,10000,0.0226305,0.0226305,0,0.192
rosenbrock,0.001,0.56,1.0,4,2.875,10000,0.03119402,0.03119402,0,0.226
rosenbrock,0.001,0.62,0.4,4,2.875,10000,0.00306041,0.00306041,0,0.195
rosenbrock,0.001,0.62,0.52,4,2.875,10000,0.0054542,0.0054542,0,0.191
rosenbrock,0.001,0.62,0.64,4,2.875,10000,0.00895921,0.00895921,0,0.21
rosenbrock,0.001,0.62,0.76,4,2.875,10000,0.01225663,0.01225663,0,0.197
rosenbrock,0.001,0.62,0.88,4,2.875,10000,0.01749222,0.01749222,0,0.215
rosenbrock,0.001,0.62,1.0,4,2.875,10000,0.02403712,0.02403712,0,0.208
rosenbrock,0.001,0.68,0.4,4,2.875,10000,0.00250796,0.00250796,0,0.211
rosenbrock,0.001,0.68,0.52,4,2.875,10000,0.0044046,0.0044046,0,0.197
rosenbrock,0.001,0.68,0.64,4,2.875,10000,0.0071058,0.0071058,0,0.211
rosenbrock,0.001,0.68,0.76,4,2.875,10000,0.01101774,0.01101774,0,0.191
rosenbrock,0.001,0.68,0.88,4,2.875,10000,0.01388744,0.01388744,0,0.187
rosenbrock,0.001,0.68,1.0,4,2.875,10000,0.01901932,0.01901932,0,0.219
rosenbrock,0.001,0.74,0.4,4,2.875,10000,0.01444303,0.00248507,0,0.204
rosenbrock,0.001,0.74,0.52,4,2.875,10000,0.00362215,0.00362215,0,0.234
rosenbrock,0.001,0.74,0.64,4,2.875,10000,0.00579535,0.00579535,0,0.195
rosenbrock,0.001,0.74,0.76,4,2.875,10000,0.00878961,0.00878961,0,0.186
rosenbrock,0.001,0.74,0.88,4,2.875,10000,0.02152938,0.02152938,0,0.223
rosenbrock,0.001,0.74,1.0,4,2.875,10000,0.01538579,0.01538579,0,0.237
rosenbrock,0.001,0.8,0.4,4,2.875,10000,0.01865175,0.00427929,0,0.317
rosenbrock,0.001,0.8,0.52,4,2.875,10000,0.00306155,0.00306155,0,0.293
rosenbrock,0.001,0.8,0.64,4,2.875,10000,0.00482487,0.00482487,0,0.207
rosenbrock,0.001,0.8,0.76,4,2.875,10000,0.00721942,0.00721942,0,0.198
rosenbrock,0.001,0.8,0.88,4,2.875,10000,0.01066049,0.01066049,0,0.267
rosenbrock,0.001,0.8,1.0,4,2.875,10000,0.01267482,0.01267482,0,0.316
rosenbrock,0.001,0.5,0.4,4,3.25,10000,0.00494473,0.00494473,0,0.311
rosenbrock,0.001,0.5,0.52,4,3.25,10000,0.00917848,0.00917848,0,0.295
rosenbrock,0.001,0.5,0.64,4,3.25,10000,0.0138123,0.0138123,0,0.208
rosenbrock,0.001,0.5,0.76,4,3.25,10000,0.02098537,0.02098537,0,0.21
rosenbrock,0.001,0.5,0.88,4,3.25,10000,0.03026165,0.03026165,0,0.197
rosenbrock,0.001,0.5,1.0,4,3.25,10000,0.04184771,0.04184771,0,0.211
rosenbrock,0.001,0.56,0.4,4,3.25,10000,0.00383091,0.00383091,0,0.193
rosenbrock,0.001,0.56,0.52,4,3.25,10000,0.00689312,0.00689312,0,0.208
rosenbrock,0.001,0.56,0.64,4,3.25,10000,0.0117043,0.0117043,0,0.199
rosenbrock,0.001,0.56,0.76,4,3.25,10000,0.0157653,0.0157653,0,0.194
rosenbrock,0.001,0.56,0.88,4,3.25,10000,0.02263262,0.02263262,0,0.208
rosenbrock,0.001,0.56,1.0,4,3.25,10000,0.03119941,0.03119941,0,0.197
rosenbrock,0.001,0.62,0.4,4,3.25,10000,0.00305685,0.00305685,0,0.202
rosenbrock,0.001,0.62,0.52,4,3.25,10000,0.00544562,0.00544562,0,0.213
rosenbrock,0.001,0.62,0.64,4,3.25,10000,0.00894013,0.00894013,0,0.184
rosenbrock,0.001,0.62,0.76,4,3.25,10000,0.0133948,0.01285983,0,0.207
rosenbrock,0.001,0.62,0.88,4,3.25,10000,0.01749274,0.01749274,0,0.192
rosenbrock,0.001,0.62,1.0,4,3.25,10000,0.02403945,0.02403945,0,0.216
rosenbrock,0.001,0.68,0.4,4,3.25,10000,0.00250473,0.00250473,0,0.205
rosenbrock,0.001,0.68,0.52,4,3.25,10000,0.00439523,0.00439523,0,0.19
rosenbrock,0.001,0.68,0.64,4,3.25,10000,0.0070944,0.0070944,0,0.208
rosenbrock,0.001,0.68,0.76,4,3.25,10000,0.01111516,0.01111516,0,0.198
rosenbrock,0.001,0.68,0.88,4,3.25,10000,0.01388783,0.01388783,0,0.21
rosenbrock,0.001,0.68,1.0,4,3.25,10000,0.01902064,0.01902064,0,0.192
rosenbrock,0.001,0.74,0.4,4,3.25,10000,0.03844659,0.00256678,0,0.229
rosenbrock,0.001,0.74,0.52,4,3.25,10000,0.00361671,0.00361671,0,0.238
rosenbrock,0.001,0.74,0.64,4,3.25,10000,0.00578674,0.00578674,0,0.205
rosenbrock,0.001,0.74,0.76,4,3.25,10000,0.00876199,0.00876199,0,0.204
rosenbrock,0.001,0.74,0.88,4,3.25,10000,0.01340137,0.01340137,0,0.196
rosenbrock,0.001,0.74,1.0,4,3.25,10000,0.01538603,0.01538603,0,0.206
rosenbrock,0.001,0.8,0.4,4,3.25,10000,0.01700805,0.00420489,0,0.196
rosenbrock,0.001,0.8,0.52,4,3.25,10000,0.00305666,0.00305666,0,0.209
rosenbrock,0.001,0.8,0.64,4,3.25,10000,0.00481782,0.00481782,0,0.198
rosenbrock,0.001,0.8,0.76,4,3.25,10000,0.00720565,0.00720565,0,0.215
rosenbrock,0.001,0.8,0.88,4,3.25,10000,0.010806,0.010806,0,0.198
rosenbrock,0.001,0.8,1.0,4,3.25,10000,0.01267416,0.01267416,0,0.205
rosenbrock,0.001,0.5,0.4,4,3.625,10000,0.00493923,0.00493923,0,0.216
rosenbrock,0.001,0.5,0.52,4,3.625,10000,0.0091595,0.0091595,0,0.197
rosenbrock,0.001,0.5,0.64,4,3.625,10000,0.01381236,0.01381236,0,0.212
rosenbrock,0.001,0.5,0.76,4,3.625,10000,0.02098643,0.02098643,0,0.19
rosenbrock,0.001,0.5,0.88,4,3.625,10000,0.03026505,0.03026505,0,0.204
rosenbrock,0.001,0.5,1.0,4,3.625,10000,0.04185402,0.04185402,0,0.217
rosenbrock,0.001,0.56,0.4,4,3.625,10000,0.00382573,0.00382573,0,0.21
rosenbrock,0.001,0.56,0.52,4,3.625,10000,0.0068838,0.0068838,0,0.221
rosenbrock,0.001,0.56,0.64,4,3.625,10000,0.01167295,0.01167295,0,0.197
rosenbrock,0.001,0.56,0.76,4,3.625,10000,0.01576551,0.01576551,0,0.218
rosenbrock,0.001,0.56,0.88,4,3.625,10000,0.02263377,0.02263377,0,0.215
rosenbrock,0.001,0.56,1.0,4,3.625,10000,0.0312031,0.0312031,0,0.205
rosenbrock,0.001,0.62,0.4,4,3.625,10000,0.0030516,0.0030516,0,0.206
rosenbrock,0.001,0.62,0.52,4,3.625,10000,0.00543744,0.00543744,0,0.204
rosenbrock,0.001,0.62,0.64,4,3.625,10000,0.00892172,0.00892172,0,0.214
rosenbrock,0.001,0.62,0.76,4,3.625,10000,0.01224315,0.01224315,0,0.193
rosenbrock,0.001,0.62,0.88,4,3.625,10000,0.01749267,0.01749267,0,0.208
rosenbrock,0.001,0.62,1.0,4,3.625,10000,0.02404058,0.02404058,0,0.202
rosenbrock,0.001,0.68,0.4,4,3.625,10000,0.00250162,0.00250162,0,0.198
rosenbrock,0.001,0.68,0.52,4,3.625,10000,0.00438848,0.00438848,0,0.206
rosenbrock,0.001,0.68,0.64,4,3.625,10000,0.00708262,0.00708262,0,0.199
rosenbrock,0.001,0.68,0.76,4,3.625,10000,0.01112472,0.01112472,0,0.208
rosenbrock,0.001,0.68,0.88,4,3.625,10000,0.01388784,0.01388784,0,0.197
rosenbrock,0.001,0.68,1.0,4,3.625,10000,0.01902114,0.01902114,0,0.216
rosenbrock,0.001,0.74,0.4,4,3.625,10000,0.04426659,0.00260522,0,0.192
rosenbrock,0.001,0.74,0.52,4,3.625,10000,0.0036119,0.0036119,0,0.201
rosenbrock,0.001,0.74,0.64,4,3.625,10000,0.00577854,0.00577854,0,0.214
rosenbrock,0.001,0.74,0.76,4,3.625,10000,0.00874901,0.00874901,0,0.2
rosenbrock,0.001,0.74,0.88,4,3.625,10000,0.01358834,0.01358834,0,0.228
rosenbrock,0.001,0.74,1.0,4,3.625,10000,0.01538595,0.01538595,0,0.192
rosenbrock,0.001,0.8,0.4,4,3.625,10000,0.01543638,0.00415976,0,0.211
rosenbrock,0.001,0.8,0.52,4,3.625,10000,0.00305268,0.00305268,0,0.199
rosenbrock,0.001,0.8,0.64,4,3.625,10000,0.00481148,0.00481148,0,0.193
rosenbrock,0.001,0.8,0.76,4,3.625,10000,0.00719332,0.00719332,0,0.217
rosenbrock,0.001,0.8,0.88,4,3.625,10000,0.01085487,0.01085487,0,0.206
rosenbrock,0.001,0.8,1.0,4,3.625,10000,0.01267385,0.01267385,0,0.214
rosenbrock,0.001,0.5,0.4,4,4.0,10000,0.00493355,0.00493355,0,0.193
rosenbrock,0.001,0.5,0.52,4,4.0,10000,0.00914432,0.00914432,0,0.206
rosenbrock,0.001,0.5,0.64,4,4.0,10000,0.01381217,0.01381217,0,0.205
rosenbrock,0.001,0.5,0.76,4,4.0,10000,0.02098692,0.02098692,0,0.192
rosenbrock,0.001,0.5,0.88,4,4.0,10000,0.03026686,0.03026686,0,0.238
rosenbrock,0.001,0.5,1.0,4,4.0,10000,0.04185821,0.04185821,0,0.262
rosenbrock,0.001,0.56,0.4,4,4.0,10000,0.00382099,0.00382099,0,0.196
rosenbrock,0.001,0.56,0.52,4,4.0,10000,0.00691402,0.00691402,0,0.197
rosenbrock,0.001,0.56,0.64,4,4.0,10000,0.01169479,0.01169479,0,0.216
rosenbrock,0.001,0.56,0.76,4,4.0,10000,0.01576525,0.01576525,0,0.194
rosenbrock,0.001,0.56,0.88,4,4.0,10000,0.0226339,0.0226339,0,0.213
rosenbrock,0.001,0.56,1.0,4,4.0,10000,0.03120535,0.03120535,0,0.227
rosenbrock,0.001,0.62,0.4,4,4.0,10000,0.00304809,0.00304809,0,0.222
rosenbrock,0.001,0.62,0.52,4,4.0,10000,0.00542975,0.00542975,0,0.196
rosenbrock,0.001,0.62,0.64,4,4.0,10000,0.00891003,0.00891003,0,0.207
rosenbrock,0.001,0.62,0.76,4,4.0,10000,0.01224212,0.01224212,0,0.211
rosenbrock,0.001,0.62,0.88,4,4.0,10000,0.01749216,0.01749216,0,0.186
rosenbrock,0.001,0.62,1.0,4,4.0,10000,0.02404096,0.02404096,0,0.206
rosenbrock,0.001,0.68,0.4,4,4.0,10000,0.00249893,0.00249893,0,0.19
rosenbrock,0.001,0.68,0.52,4,4.0,10000,0.00438229,0.00438229,0,0.217
rosenbrock,0.001,0.68,0.64,4,4.0,10000,0.0070684,0.0070684,0,0.187
rosenbrock,0.001,0.68,0.76,4,4.0,10000,0.01115231,0.01115231,0,0.202
rosenbrock,0.001,0.68,0.88,4,4.0,10000,0.01388746,0.01388746,0,0.206
rosenbrock,0.001,0.68,1.0,4,4.0,10000,0.01902107,0.01902107,0,0.191
rosenbrock,0.001,0.74,0.4,4,4.0,10000,0.01941968,0.00246646,0,0.218
rosenbrock,0.001,0.74,0.52,4,4.0,10000,0.00360765,0.00360765,0,0.19
rosenbrock,0.001,0.74,0.64,4,4.0,10000,0.00577022,0.00577022,0,0.211
rosenbrock,0.001,0.74,0.76,4,4.0,10000,0.00874104,0.00874104,0,0.194
rosenbrock,0.001,0.74,0.88,4,4.0,10000,0.01393353,0.01393353,0,0.19
rosenbrock,0.001,0.74,1.0,4,4.0,10000,0.01538534,0.01538534,0,0.213
rosenbrock,0.001,0.8,0.4,4,4.0,10000,0.01474503,0.00407827,0,0.206
rosenbrock,0.001,0.8,0.52,4,4.0,10000,0.00304834,0.00304834,0,0.192
rosenbrock,0.001,0.8,0.64,4,4.0,10000,0.00480381,0.00480381,0,0.223
rosenbrock,0.001,0.8,0.76,4,4.0,10000,0.00718121,0.00718121,0,0.19
rosenbrock,0.001,0.8,0.88,4,4.0,10000,0.0109345,0.0109345,0,0.221
rosenbrock,0.001,0.8,1.0,4,4.0,10000,0.01267317,0.01267317,0,0.183
rastrigin,0.001,0.5,0.4,4,2.5,10000,17.90920248,17.90920248,0,0.182
rastrigin,0.001,0.5,0.52,4,2.5,10000,17.90920248,17.90920248,0,0.156
rastrigin,0.001,0.5,0.64,4,2.5,10000,17.90920248,17.90920248,0,0.162
rastrigin,0.001,0.5,0.76,4,2.5,10000,17.90920248,17.90920248,0,0.178
rastrigin,0.001,0.5,0.88,4,2.5,10000,17.90920248,17.90920248,0,0.165
rastrigin,0.001,0.5,1.0,4,2.5,10000,17.90920248,17.90920248,0,0.176
rastrigin,0.001,0.56,0.4,4,2.5,10000,17.90920248,17.90920248,0,0.159
rastrigin,0.001,0.56,0.52,4,2.5,10000,17.90920248,17.90920248,0,0.16
rastrigin,0.001,0.56,0.64,4,2.5,10000,17.90920248,17.90920248,0,0.193
rastrigin,0.001,0.56,0.76,4,2.5,10000,17.90920248,17.90920248,0,0.165
rastrigin,0.001,0.56,0.88,4,2.5,10000,17.90920248,17.90920248,0,0.179
rastrigin,0.001,0.56,1.0,4,2.5,10000,17.90920248,17.90920248,0,0.164
rastrigin,0.001,0.62,0.4,4,2.5,10000,17.90920248,17.90920248,0,0.17
rastrigin,0.001,0.62,0.52,4,2.5,10000,17.90920248,17.90920248,0,0.172
rastrigin,0.001,0.62,0.64,4,2.5,10000,17.90920248,17.90920248,0,0.162
rastrigin,0.001,0.62,0.76,4,2.5,10000,17.90920248,17.90920248,0,0.162
rastrigin,0.001,0.62,0.88,4,2.5,10000,17.90920248,17.90920248,0,0.166
rastrigin,0.001,0.62,1.0,4,2.5,10000,17.90920248,17.90920248,0,0.156
rastrigin,0.001,0.68,0.4,4,2.5,10000,17.90920248,17.90920248,0,0.176
rastrigin,0.001,0.68,0.52,4,2.5,10000,17.90920248,17.90920248,0,0.162
rastrigin,0.001,0.68,0.64,4,2.5,10000,17.90920248,17.90920248,0,0.162
rastrigin,0.001,0.68,0.76,4,2.5,10000,17.90920248,17.90920248,0,0.179
rastrigin,0.001,0.68,0.88,4,2.5,10000,17.90920248,17.90920248,0,0.154
rastrigin,0.001,0.68,1.0,4,2.5,10000,17.90920248,17.90920248,0,0.175
rastrigin,0.001,0.74,0.4,4,2.5,10000,17.90920248,17.90920248,0,0.158
rastrigin,0.001,0.74,0.52,4,2.5,10000,17.90920248,17.90920248,0,0.158
rastrigin,0.001,0.74,0.64,4,2.5,10000,17.90920248,17.90920248,0,0.181
rastrigin,0.001,0.74,0.76,4,2.5,10000,17.90920248,17.90920248,0,0.155
rastrigin,0.001,0.74,0.88,4,2.5,10000,17.90920248,17.90920248,0,0.171
rastrigin,0.001,0.74,1.0,4,2.5,10000,17.90920248,17.90920248,0,0.158
rastrigin,0.001,0.8,0.4,4,2.5,10000,17.90920248,17.90920248,0,0.155
rastrigin,0.001,0.8,0.52,4,2.5,10000,17.90920248,17.90920248,0,0.173
rastrigin,0.001,0.8,0.64,4,2.5,10000,17.90920248,17.90920248,0,0.164
rastrigin,0.001,0.8,0.76,4,2.5,10000,17.90920248,17.90920248,0,0.185
rastrigin,0.001,0.8,0.88,4,2.5,10000,17.90920248,17.90920248,0,0.181
rastrigin,0.001,0.8,1.0,4,2.5,10000,17.90920248,17.90920248,0,0.146
rastrigin,0.001,0.5,0.4,4,2.875,10000,17.90920248,17.90920248,0,0.217
rastrigin,0.001,0.5,0.52,4,2.875,10000,17.90920248,17.90920248,0,0.154
rastrigin,0.001,0.5,0.64,4,2.875,10000,17.90920248,17.90920248,0,0.185
rastrigin,0.001,0.5,0.76,4,2.875,10000,17.90920248,17.90920248,0,0.154
rastrigin,0.001,0.5,0.88,4,2.875,10000,17.90920248,17.90920248,0,0.155
rastrigin,0.001,0.5,1.0,4,2.875,10000,17.90920248,17.90920248,0,0.209
rastrigin,0.001,0.56,0.4,4,2.875,10000,17.90920248,17.90920248,0,0.172
rastrigin,0.001,0.56,0.52,4,2.875,10000,17.90920248,17.90920248,0,0.183
rastrigin,0.001,0.56,0.64,4,2.875,10000,17.90920248,17.90920248,0,0.154
rastrigin,0.001,0.56,0.76,4,2.875,10000,17.90920248,17.90920248,0,0.173
rastrigin,0.001,0.56,0.88,4,2.875,10000,17.90920248,17.90920248,0,0.166
